medicine_id,medicine_name,category,price,stock_quantity,expiry_date,batch_number,manufacturer,storage_condition
MED-2102,Althotin,Analgesic,29.72,344,12-09-2027,BN-32895,Everett-Alexander Pharma,Cool/Dry
MED-2103,Cetitin,Antibiotic,113.67,350,27-04-2028,BN-28457,Mendoza PLC Pharma,Refrigerated
MED-2104,Panzen,Analgesic,56.8,34,24-07-2028,BN-28356,"Brown, Moore and Scott Pharma",Cool/Dry
MED-2105,Liponol,Analgesic,134.32,8,04-06-2028,BN-17140,"Garcia, Smith and Phillips Pharma",Cool/Dry
MED-2106,Althotin,Antibiotic,81.36,346,30-11-2028,BN-15112,Lopez-Johnson Pharma,Refrigerated
MED-2107,Althotin,Antiviral,94.4,261,25-09-2028,BN-75798,Carter LLC Pharma,Cool/Dry
MED-2108,Cetidex,Cardiology,140.53,394,15-02-2028,BN-79909,Clayton Inc Pharma,Cool/Dry
MED-2109,Zyrtin,Cardiology,118.9,242,16-05-2028,BN-43408,Lamb Group Pharma,Refrigerated
MED-2110,Panvin,Antibiotic,65.46,48,28-06-2027,BN-63141,"Ritter, Williams and Jones Pharma",Room Temp
MED-2111,Dolotin,Cardiology,21.66,371,04-08-2028,BN-17075,Cameron-White Pharma,Refrigerated
MED-2112,Glycomab,Cardiology,44.83,23,22-06-2027,BN-92840,"Hughes, Armstrong and Bennett Pharma",Cool/Dry
MED-2113,Zyrzen,Analgesic,14.02,170,21-04-2027,BN-71488,Nguyen Group Pharma,Refrigerated
MED-2114,Glyconol,Analgesic,74.67,152,13-06-2027,BN-74083,Wilson-Richards Pharma,Room Temp
MED-2115,Glycovin,Cardiology,33.94,214,15-03-2027,BN-34796,Marshall-Harper Pharma,Refrigerated
MED-2116,Althofen,Antibiotic,50.72,479,02-06-2027,BN-28433,"Jones, Burton and Sparks Pharma",Cool/Dry
MED-2117,Cetipril,Antibiotic,79.72,141,21-10-2026,BN-65871,"Jordan, Lee and Schmidt Pharma",Refrigerated
MED-2118,Panfen,Antibiotic,94.34,184,16-09-2028,BN-27069,Reeves Inc Pharma,Cool/Dry
MED-2119,Glycoline,Cardiology,104.83,64,06-10-2028,BN-74752,Turner LLC Pharma,Cool/Dry
MED-2120,Lipofen,Cardiology,10.78,30,28-02-2028,BN-62059,"Nguyen, Jackson and Reyes Pharma",Room Temp
MED-2121,Lipomab,Antibiotic,138.49,354,14-08-2028,BN-73100,Jones-Mata Pharma,Room Temp
MED-2122,Exernol,Dermatology,50.73,30,20-11-2026,BN-67070,"Reyes, Cortez and Hicks Pharma",Room Temp
MED-2123,Lipozen,Dermatology,143.48,344,24-09-2026,BN-27843,"Ray, Fields and Chapman Pharma",Room Temp
MED-2124,Zyrmab,Cardiology,125.26,476,12-02-2028,BN-41135,"Ford, Moore and Faulkner Pharma",Refrigerated
MED-2125,Zyrzole,Cardiology,13.4,443,18-06-2027,BN-96064,Jacobson Ltd Pharma,Room Temp
MED-2126,Althotin,Antiviral,106.18,379,24-06-2028,BN-26173,"Leonard, Jones and Perez Pharma",Refrigerated
MED-2127,Glycoline,Dermatology,104.49,216,10-12-2028,BN-34415,Stone-Cantu Pharma,Room Temp
MED-2128,Ibuzen,Antibiotic,36.07,161,17-10-2027,BN-43943,Jensen-Francis Pharma,Refrigerated
MED-2129,Lipotin,Cardiology,121.35,159,06-10-2028,BN-16301,Prince PLC Pharma,Room Temp
MED-2130,Althodex,Antibiotic,117.77,95,07-12-2028,BN-96672,"Bender, Hansen and Mcdonald Pharma",Room Temp
MED-2131,Metnol,Antibiotic,100.68,36,28-06-2027,BN-43863,Hurley Ltd Pharma,Room Temp
MED-2132,Lipomab,Cardiology,77.37,242,07-10-2026,BN-25433,"Gonzalez, Watts and Jones Pharma",Refrigerated
MED-2133,Cetivin,Cardiology,52.92,186,25-08-2027,BN-41576,Miller-Mcfarland Pharma,Refrigerated
MED-2134,Exerline,Dermatology,60.69,365,21-11-2027,BN-47914,Wolf Ltd Pharma,Room Temp
MED-2135,Exerline,Cardiology,86.54,200,31-12-2028,BN-50224,Leon Inc Pharma,Room Temp
MED-2136,Zyrpril,Analgesic,14.02,349,06-11-2028,BN-16001,Roberts-Johnson Pharma,Refrigerated
MED-2137,Glycozole,Cardiology,126.32,396,29-01-2027,BN-76110,Chan and Sons Pharma,Cool/Dry
MED-2138,Cetizole,Analgesic,149.6,292,15-12-2026,BN-80888,"Crosby, Melendez and Martin Pharma",Room Temp
MED-2139,Dolopril,Analgesic,148.8,228,06-07-2027,BN-99540,Joseph-Gonzalez Pharma,Refrigerated
MED-2140,Glycozen,Dermatology,141.58,483,11-02-2028,BN-65136,"Navarro, Burke and Byrd Pharma",Room Temp
MED-2141,Zyrpril,Cardiology,127.95,221,28-10-2027,BN-27744,Allen Inc Pharma,Cool/Dry
MED-2142,Metnol,Cardiology,112.51,304,18-07-2028,BN-75476,Novak-Wilson Pharma,Room Temp
MED-2143,Althozole,Dermatology,47.08,72,14-07-2028,BN-11959,Lopez-Mendoza Pharma,Refrigerated
MED-2144,Pantin,Antiviral,94.72,376,01-01-2028,BN-24675,Martinez-Obrien Pharma,Room Temp
MED-2145,Exerzole,Dermatology,6.6,273,24-04-2027,BN-10060,"Glass, Thompson and Short Pharma",Room Temp
MED-2146,Mettin,Antibiotic,124.24,247,23-10-2026,BN-87206,Davis and Sons Pharma,Room Temp
MED-2147,Metline,Antibiotic,36.11,233,23-10-2027,BN-49740,Shah-Wagner Pharma,Refrigerated
MED-2148,Cetiline,Analgesic,134.86,483,23-01-2028,BN-37384,Gibbs-Douglas Pharma,Room Temp
MED-2149,Ibudex,Dermatology,55.14,289,15-02-2029,BN-38520,"Jackson, Johnson and Landry Pharma",Room Temp
MED-2150,Cetifen,Analgesic,10.91,463,26-08-2027,BN-19225,Miller PLC Pharma,Cool/Dry
MED-2151,Cetinol,Cardiology,90.77,198,01-02-2027,BN-64964,Sanchez-Ruiz Pharma,Room Temp
MED-2152,Ibufen,Analgesic,55.67,486,07-10-2026,BN-59889,Morales-Zamora Pharma,Refrigerated
MED-2153,Cetimab,Cardiology,5.4,37,04-09-2027,BN-32683,"Thompson, Ramos and Garcia Pharma",Refrigerated
MED-2154,Panline,Dermatology,26.91,103,23-02-2029,BN-89863,Berry-Campbell Pharma,Room Temp
MED-2155,Zyrline,Antiviral,79.78,437,27-08-2028,BN-21792,West and Sons Pharma,Refrigerated
MED-2156,Ibutin,Antiviral,90.51,379,07-01-2028,BN-44899,"Lee, Phillips and Tucker Pharma",Cool/Dry
MED-2157,Dolozen,Antiviral,128.1,37,27-12-2026,BN-31384,Rodriguez PLC Pharma,Room Temp
MED-2158,Pannol,Antiviral,107.37,16,30-06-2027,BN-90904,Moore Ltd Pharma,Room Temp
MED-2159,Ibufen,Antiviral,109.97,182,19-02-2029,BN-63392,Carter-Bonilla Pharma,Refrigerated
MED-2160,Althonol,Antiviral,34.7,206,15-08-2028,BN-46735,Sanders and Sons Pharma,Refrigerated
MED-2161,Exervin,Analgesic,131.64,86,20-09-2027,BN-67316,Gomez-Ramos Pharma,Cool/Dry
MED-2162,Althomab,Cardiology,111.29,491,12-08-2028,BN-65281,Collier and Sons Pharma,Cool/Dry
MED-2163,Metzole,Analgesic,82.83,176,03-12-2028,BN-14984,"Lowe, Watkins and Blackwell Pharma",Cool/Dry
MED-2164,Panvin,Dermatology,119.26,498,10-11-2028,BN-21626,"Rodriguez, Estes and Morgan Pharma",Cool/Dry
MED-2165,Panzole,Cardiology,27.05,52,27-01-2029,BN-39778,James-Russell Pharma,Cool/Dry
MED-2166,Althopril,Analgesic,76.53,172,24-02-2029,BN-16503,Rodgers Group Pharma,Refrigerated
MED-2167,Glyconol,Antibiotic,38.42,450,12-05-2027,BN-47084,"Hobbs, Porter and Shelton Pharma",Room Temp
MED-2168,Lipozole,Antibiotic,76.55,15,06-11-2028,BN-68255,West-Miller Pharma,Cool/Dry
MED-2169,Dolotin,Cardiology,77.71,406,19-04-2027,BN-27184,Peterson-Wilson Pharma,Refrigerated
MED-2170,Cetipril,Cardiology,73.59,452,22-01-2027,BN-50251,"Lewis, Carey and Campbell Pharma",Cool/Dry
MED-2171,Exervin,Antiviral,49.16,182,26-05-2027,BN-98704,"Bush, Jones and Ferguson Pharma",Room Temp
MED-2172,Ibuzole,Cardiology,67.89,137,11-06-2027,BN-90576,Scott-Ramos Pharma,Cool/Dry
MED-2173,Metfen,Antibiotic,71.49,464,21-10-2028,BN-74870,"Welch, Nelson and Choi Pharma",Cool/Dry
MED-2174,Zyrline,Cardiology,117.65,453,11-09-2028,BN-64225,Kennedy-Hammond Pharma,Room Temp
MED-2175,Exerdex,Dermatology,144.52,478,28-02-2027,BN-26026,Whitehead-Lin Pharma,Cool/Dry
MED-2176,Metnol,Dermatology,67.4,219,17-12-2028,BN-62197,"Johnson, West and Gonzalez Pharma",Refrigerated
MED-2177,Cetifen,Analgesic,79.63,213,02-07-2028,BN-82406,"Chen, Hunter and Vincent Pharma",Cool/Dry
MED-2178,Althonol,Antibiotic,36.06,460,26-09-2026,BN-85123,"Lopez, Arnold and Thomas Pharma",Room Temp
MED-2179,Althofen,Analgesic,12.99,230,05-11-2027,BN-26543,Salas-Cox Pharma,Cool/Dry
MED-2180,Zyrnol,Analgesic,65.47,398,29-06-2027,BN-43808,Duncan-Johnson Pharma,Cool/Dry
MED-2181,Lipomab,Analgesic,40.33,385,03-12-2028,BN-46818,Allen-Davis Pharma,Room Temp
MED-2182,Metnol,Dermatology,129.12,244,14-02-2028,BN-76685,"Miller, Henderson and Cain Pharma",Refrigerated
MED-2183,Pannol,Antiviral,110.3,385,05-05-2027,BN-28782,"Crawford, Gross and Scott Pharma",Cool/Dry
MED-2184,Lipovin,Cardiology,32.37,204,27-06-2027,BN-53561,Austin-Knight Pharma,Refrigerated
MED-2185,Althofen,Analgesic,109.33,499,21-09-2026,BN-87739,Morton and Sons Pharma,Room Temp
MED-2186,Exermab,Analgesic,71.81,220,04-10-2027,BN-36983,"Young, Miller and Young Pharma",Room Temp
MED-2187,Exerline,Cardiology,100.69,115,17-10-2028,BN-56510,Lara and Sons Pharma,Refrigerated
MED-2188,Pannol,Analgesic,35.41,312,08-01-2027,BN-11141,"Barr, Arnold and Griffin Pharma",Room Temp
MED-2189,Zyrvin,Cardiology,110.08,252,02-12-2028,BN-48132,Garcia-Holmes Pharma,Refrigerated
MED-2190,Dolomab,Analgesic,116.09,48,17-09-2027,BN-70310,"Young, Tucker and Williams Pharma",Room Temp
MED-2191,Zyrnol,Dermatology,30.47,229,14-10-2026,BN-57633,"Morgan, Parsons and Griffin Pharma",Refrigerated
MED-2192,Pandex,Cardiology,34.54,109,27-05-2027,BN-24198,"Frost, Williams and Reynolds Pharma",Refrigerated
MED-2193,Exervin,Antiviral,21.83,148,20-11-2026,BN-78422,Riley Group Pharma,Refrigerated
MED-2194,Ibunol,Cardiology,100.85,136,14-12-2027,BN-24596,Miller-White Pharma,Room Temp
MED-2195,Cetitin,Cardiology,64.57,497,12-06-2028,BN-27376,Beck-Scott Pharma,Cool/Dry
MED-2196,Glyconol,Cardiology,16.09,254,24-03-2028,BN-59338,Cox-Shepard Pharma,Cool/Dry
MED-2197,Ibupril,Antibiotic,68.72,494,24-10-2028,BN-18412,Flores-Erickson Pharma,Cool/Dry
MED-2198,Pannol,Antiviral,73.71,217,24-10-2026,BN-80687,Vega-Taylor Pharma,Refrigerated
MED-2199,Glycofen,Analgesic,23.31,101,11-12-2026,BN-23212,Green and Sons Pharma,Refrigerated
MED-2200,Cetitin,Antiviral,87.41,208,19-07-2027,BN-53727,Jimenez PLC Pharma,Cool/Dry
MED-2201,Althozole,Cardiology,40.18,147,09-01-2029,BN-62444,"Barker, Butler and Taylor Pharma",Refrigerated
MED-2202,Cetinol,Cardiology,62.85,14,07-11-2028,BN-64179,"Jenkins, Henry and Roy Pharma",Refrigerated
MED-2203,Zyrdex,Cardiology,104.35,261,07-02-2028,BN-11191,Bryan-Burke Pharma,Room Temp
MED-2204,Ibuzen,Antiviral,47.64,129,06-03-2027,BN-57032,Jones Group Pharma,Refrigerated
MED-2205,Exervin,Analgesic,131.6,141,02-05-2028,BN-21553,"Petersen, Solis and Mcdonald Pharma",Refrigerated
MED-2206,Dolonol,Cardiology,113.54,230,28-03-2028,BN-73704,Long-Jones Pharma,Room Temp
MED-2207,Cetinol,Antiviral,21.8,353,05-12-2026,BN-73504,"Mullen, Stewart and White Pharma",Refrigerated
MED-2208,Dolozole,Cardiology,109.93,366,07-05-2028,BN-97452,"Reese, Mendez and Smith Pharma",Cool/Dry
MED-2209,Metzen,Analgesic,55.96,462,27-05-2028,BN-28103,Soto-Mills Pharma,Cool/Dry
MED-2210,Ibunol,Antiviral,37.55,366,10-06-2028,BN-55189,Lozano-Thomas Pharma,Room Temp
MED-2211,Pandex,Dermatology,85.85,240,08-10-2027,BN-73982,Rivera-Marsh Pharma,Cool/Dry
MED-2212,Exerline,Cardiology,82.89,184,21-08-2028,BN-51803,"Wiggins, Terry and Navarro Pharma",Cool/Dry
MED-2213,Lipovin,Antiviral,43.88,156,24-04-2028,BN-71339,Baker-Duncan Pharma,Room Temp
MED-2214,Althomab,Cardiology,11.5,432,22-08-2028,BN-65588,"Hill, Walls and Cain Pharma",Cool/Dry
MED-2215,Cetipril,Antibiotic,24.27,299,27-03-2027,BN-66775,Lopez-Newman Pharma,Cool/Dry
MED-2216,Glycotin,Antibiotic,145.46,56,13-04-2027,BN-90705,Dean-Chambers Pharma,Room Temp
MED-2217,Exernol,Cardiology,90.27,335,10-11-2026,BN-95796,"Brady, Garrison and Mooney Pharma",Refrigerated
MED-2218,Lipozole,Antibiotic,99.47,426,27-03-2028,BN-37356,Warren-Cohen Pharma,Room Temp
MED-2219,Exerfen,Cardiology,103.4,483,17-06-2027,BN-59916,Armstrong and Sons Pharma,Room Temp
MED-2220,Althozen,Antiviral,57.5,46,29-06-2028,BN-27711,Hebert-Smith Pharma,Cool/Dry
MED-2221,Zyrtin,Antiviral,28.37,58,29-07-2028,BN-13514,Allen Group Pharma,Refrigerated
MED-2222,Metnol,Antibiotic,38.88,435,06-11-2027,BN-80900,"Lee, Henderson and Chambers Pharma",Refrigerated
MED-2223,Lipopril,Antibiotic,102.69,215,01-03-2029,BN-17661,Duncan-Pugh Pharma,Refrigerated
MED-2224,Zyrzole,Antiviral,13.06,178,12-12-2028,BN-75302,Hill-Gomez Pharma,Room Temp
MED-2225,Exermab,Cardiology,36.6,88,01-01-2027,BN-26564,Hebert-Mcdaniel Pharma,Cool/Dry
MED-2226,Lipovin,Dermatology,22.9,375,08-06-2028,BN-14385,Wilson Inc Pharma,Refrigerated
MED-2227,Althofen,Dermatology,100.62,322,15-02-2028,BN-26954,Leonard-Ward Pharma,Refrigerated
MED-2228,Panpril,Dermatology,15.19,119,06-02-2028,BN-18767,"Cole, Brown and Green Pharma",Cool/Dry
MED-2229,Ibutin,Dermatology,83.8,435,19-12-2028,BN-24977,Mclean Group Pharma,Room Temp
MED-2230,Dolodex,Antibiotic,103.3,290,21-01-2027,BN-14519,Beltran-Richardson Pharma,Room Temp
MED-2231,Ibumab,Cardiology,9.37,43,09-10-2026,BN-39552,Wright Inc Pharma,Cool/Dry
MED-2232,Cetizole,Antibiotic,60.88,445,01-09-2028,BN-17657,Miller Group Pharma,Cool/Dry
MED-2233,Lipomab,Antiviral,21.86,295,20-12-2026,BN-35086,"Savage, Woodward and Smith Pharma",Cool/Dry
MED-2234,Dolodex,Analgesic,100.17,258,16-06-2028,BN-29993,Anderson-Blair Pharma,Cool/Dry
MED-2235,Zyrnol,Antibiotic,51.07,344,17-04-2028,BN-54892,Tran and Sons Pharma,Refrigerated
MED-2236,Pantin,Antibiotic,67.98,107,07-12-2026,BN-19623,Rice LLC Pharma,Room Temp
MED-2237,Ibufen,Antiviral,47.06,471,10-09-2028,BN-56466,"Schmidt, Porter and Weaver Pharma",Room Temp
MED-2238,Exernol,Antibiotic,58.19,448,25-08-2027,BN-44796,Anderson Ltd Pharma,Room Temp
MED-2239,Zyrnol,Antibiotic,116.54,417,11-01-2028,BN-58902,"Anderson, Colon and Holmes Pharma",Room Temp
MED-2240,Dolodex,Cardiology,47.49,203,21-10-2026,BN-33295,"Brown, Crawford and Smith Pharma",Refrigerated
MED-2241,Zyrzole,Cardiology,46.41,335,20-07-2027,BN-35968,Chen-Price Pharma,Refrigerated
MED-2242,Metzen,Antibiotic,90.07,135,11-10-2027,BN-20934,Wright-Padilla Pharma,Cool/Dry
MED-2243,Dolodex,Antiviral,64.42,112,18-02-2029,BN-63087,"Graham, Hubbard and Freeman Pharma",Cool/Dry
MED-2244,Zyrvin,Antiviral,60.26,124,16-05-2028,BN-54938,Munoz LLC Pharma,Room Temp
MED-2245,Glycozen,Analgesic,37.81,74,14-05-2027,BN-94181,"Brown, Ortiz and Thomas Pharma",Refrigerated
MED-2246,Panfen,Dermatology,91.71,449,17-11-2027,BN-42633,"Morrow, Scott and Park Pharma",Room Temp
MED-2247,Althovin,Analgesic,140.53,260,27-10-2026,BN-66366,"Dean, Wallace and Wong Pharma",Refrigerated
MED-2248,Metline,Antibiotic,58.42,331,24-02-2029,BN-29863,"Miller, Bailey and Clark Pharma",Cool/Dry
MED-2249,Lipofen,Cardiology,81.92,345,20-07-2027,BN-54485,"Moore, Mcguire and Wilson Pharma",Refrigerated
MED-2250,Dolofen,Antibiotic,102.52,39,05-01-2027,BN-24019,"Smith, Wiggins and Ramirez Pharma",Room Temp
MED-2251,Panmab,Cardiology,69.74,43,10-09-2027,BN-86673,Cross-Powers Pharma,Cool/Dry
MED-2252,Cetinol,Antiviral,55.5,72,30-12-2028,BN-59678,"Thornton, Flores and Hoover Pharma",Cool/Dry
MED-2253,Zyrvin,Antibiotic,67.65,350,08-11-2028,BN-66025,Austin-Hill Pharma,Room Temp
MED-2254,Cetidex,Cardiology,120.09,147,17-01-2027,BN-61975,Martin-Nguyen Pharma,Refrigerated
MED-2255,Cetizen,Analgesic,132,51,27-03-2027,BN-78533,"Frank, Levy and Stewart Pharma",Refrigerated
MED-2256,Dolonol,Dermatology,70.05,311,28-11-2027,BN-40205,Brooks LLC Pharma,Cool/Dry
MED-2257,Metvin,Analgesic,137.9,342,19-07-2027,BN-21968,"Mcgrath, Wagner and Spence Pharma",Cool/Dry
MED-2258,Metline,Dermatology,93.8,262,31-10-2027,BN-42520,Saunders Ltd Pharma,Cool/Dry
MED-2259,Metfen,Analgesic,92.34,134,15-04-2027,BN-11870,"Yu, Short and Baldwin Pharma",Cool/Dry
MED-2260,Zyrfen,Dermatology,118.9,18,08-12-2027,BN-78416,"Stark, Campbell and Casey Pharma",Cool/Dry
MED-2261,Cetipril,Antiviral,132.33,384,07-02-2027,BN-56861,Herman-Walters Pharma,Cool/Dry
MED-2262,Althofen,Analgesic,65.25,98,25-12-2027,BN-24989,"Ramirez, Allen and Moss Pharma",Cool/Dry
MED-2263,Metpril,Cardiology,145.93,434,17-07-2028,BN-80378,Summers-Roach Pharma,Refrigerated
MED-2264,Pannol,Cardiology,46.4,485,19-01-2029,BN-55324,"Smith, Cobb and Morton Pharma",Room Temp
MED-2265,Dolozen,Cardiology,38.14,167,14-10-2028,BN-37524,Wood-Morales Pharma,Cool/Dry
MED-2266,Cetizole,Antiviral,126,63,15-10-2027,BN-73746,West-Glenn Pharma,Cool/Dry
MED-2267,Metzole,Antibiotic,108.54,125,28-01-2029,BN-26168,Brooks PLC Pharma,Room Temp
MED-2268,Mettin,Antiviral,82.93,427,31-08-2028,BN-91093,"Sellers, Stevens and Dawson Pharma",Room Temp
MED-2269,Cetiline,Antibiotic,84.68,269,11-07-2028,BN-66670,Duarte-Fowler Pharma,Cool/Dry
MED-2270,Dolopril,Antibiotic,117.51,246,03-01-2027,BN-70889,Strickland-Carter Pharma,Refrigerated
MED-2271,Althopril,Antibiotic,125.25,59,29-07-2027,BN-58010,"Gutierrez, Bonilla and Shaffer Pharma",Refrigerated
MED-2272,Panvin,Dermatology,18.05,463,19-10-2028,BN-14475,"Koch, Ramirez and Johnson Pharma",Refrigerated
MED-2273,Dolodex,Antibiotic,80.93,323,04-10-2027,BN-81050,Payne and Sons Pharma,Room Temp
MED-2274,Glycopril,Cardiology,62.6,406,17-05-2027,BN-94945,"Bishop, Morrison and Lee Pharma",Room Temp
MED-2275,Ibudex,Cardiology,99.57,7,14-06-2028,BN-55264,Gross-Phillips Pharma,Refrigerated
MED-2276,Metzole,Analgesic,26.62,360,03-10-2027,BN-87007,Mitchell-Smith Pharma,Cool/Dry
MED-2277,Lipovin,Cardiology,48.96,92,21-04-2028,BN-52244,"Johnson, Rivera and Pace Pharma",Refrigerated
MED-2278,Ibuzen,Antibiotic,137.35,380,03-04-2028,BN-78201,Elliott and Sons Pharma,Cool/Dry
MED-2279,Exerline,Dermatology,36.77,390,20-05-2027,BN-78318,"Aguilar, Schmidt and Holder Pharma",Room Temp
MED-2280,Cetifen,Analgesic,59.77,63,24-03-2028,BN-42627,Mcintosh and Sons Pharma,Cool/Dry
MED-2281,Exervin,Analgesic,75.26,286,28-09-2027,BN-13854,Hughes-Barrett Pharma,Room Temp
MED-2282,Lipovin,Antibiotic,23.45,31,01-05-2028,BN-73448,Baker PLC Pharma,Refrigerated
MED-2283,Althodex,Antiviral,43.53,91,29-03-2027,BN-88540,Graves-Long Pharma,Room Temp
MED-2284,Pannol,Analgesic,49.07,422,09-12-2027,BN-76808,"Richmond, Schneider and Wong Pharma",Cool/Dry
MED-2285,Althonol,Analgesic,8.21,12,14-02-2028,BN-61077,Jones PLC Pharma,Cool/Dry
MED-2286,Glycoline,Cardiology,94.28,139,25-01-2029,BN-82027,Hale Inc Pharma,Room Temp
MED-2287,Lipopril,Dermatology,82.7,30,18-08-2028,BN-24587,Mathews LLC Pharma,Cool/Dry
MED-2288,Cetiline,Dermatology,123.48,178,31-08-2028,BN-79845,Johnson-Adkins Pharma,Refrigerated
MED-2289,Pantin,Cardiology,149.54,326,10-09-2028,BN-14880,Smith-Wang Pharma,Room Temp
MED-2290,Glycoline,Cardiology,31.12,139,21-07-2028,BN-66278,"Leblanc, Roberts and Yang Pharma",Refrigerated
MED-2291,Cetizen,Antibiotic,99.48,203,29-12-2026,BN-68036,Smith-Powers Pharma,Cool/Dry
MED-2292,Dolodex,Cardiology,121.69,87,11-01-2027,BN-96106,Allen-Bailey Pharma,Refrigerated
MED-2293,Metvin,Cardiology,136.99,226,01-04-2028,BN-57710,Torres-Branch Pharma,Room Temp
MED-2294,Althodex,Cardiology,76.52,488,26-10-2026,BN-51117,Roberts-Grimes Pharma,Refrigerated
MED-2295,Glycozole,Cardiology,20.74,310,15-10-2028,BN-44231,"Hodge, White and Smith Pharma",Refrigerated
MED-2296,Cetitin,Dermatology,117.7,213,07-03-2028,BN-86419,Martin LLC Pharma,Cool/Dry
MED-2297,Glycoline,Analgesic,115.72,138,12-01-2028,BN-98219,"Case, Mann and Armstrong Pharma",Refrigerated
MED-2298,Glycozole,Analgesic,84.8,130,21-09-2028,BN-75097,Sanchez-Smith Pharma,Refrigerated
MED-2299,Ibuline,Analgesic,146.71,48,26-03-2028,BN-81403,Miles-Fletcher Pharma,Cool/Dry
MED-2300,Metmab,Analgesic,47.9,336,16-12-2026,BN-77560,Krueger-Garza Pharma,Refrigerated
MED-2301,Lipozen,Analgesic,38.89,385,08-10-2028,BN-49124,"Chambers, Valenzuela and Ross Pharma",Room Temp
MED-2302,Exervin,Dermatology,107.98,364,15-11-2028,BN-31208,"Fischer, Noble and Burke Pharma",Room Temp
MED-2303,Pannol,Cardiology,125.79,264,16-01-2028,BN-65418,"Conley, Young and Kim Pharma",Room Temp
MED-2304,Dolozen,Cardiology,142.24,181,22-07-2027,BN-69231,Neal PLC Pharma,Room Temp
MED-2305,Zyrline,Antiviral,31.23,454,20-10-2027,BN-78464,Ramos PLC Pharma,Refrigerated
MED-2306,Mettin,Antiviral,17.01,53,03-11-2028,BN-50267,Gonzalez Group Pharma,Room Temp
MED-2307,Ibuline,Cardiology,29.88,385,10-01-2028,BN-56300,"Serrano, Williams and Fox Pharma",Refrigerated
MED-2308,Lipozole,Analgesic,61.53,45,26-02-2028,BN-59775,"Matthews, Jackson and Carter Pharma",Room Temp
MED-2309,Panzen,Antiviral,63.39,439,10-02-2028,BN-28251,"Moore, Gray and Andrews Pharma",Cool/Dry
MED-2310,Metzole,Dermatology,30.41,375,27-08-2028,BN-31973,Roberts Inc Pharma,Room Temp
MED-2311,Dolozole,Antiviral,88.72,289,16-04-2028,BN-85352,Anderson-Aguilar Pharma,Room Temp
MED-2312,Metline,Dermatology,113.71,485,28-11-2026,BN-92546,"Harrington, Sanchez and Gardner Pharma",Refrigerated
MED-2313,Dolofen,Antibiotic,31.85,8,23-01-2029,BN-38077,Crosby Inc Pharma,Refrigerated
MED-2314,Glycozen,Antibiotic,86.93,183,11-07-2027,BN-79742,Hamilton and Sons Pharma,Refrigerated
MED-2315,Cetipril,Antiviral,85.7,407,11-07-2027,BN-45898,Johnson-Frazier Pharma,Cool/Dry
MED-2316,Glycovin,Analgesic,125.64,285,05-08-2028,BN-39025,Tucker-Harrell Pharma,Cool/Dry
MED-2317,Lipomab,Cardiology,16.44,40,22-03-2028,BN-99419,Murphy-Spencer Pharma,Room Temp
MED-2318,Pandex,Analgesic,20.31,40,22-12-2028,BN-20487,Holmes and Sons Pharma,Refrigerated
MED-2319,Althozole,Antiviral,100.18,355,09-03-2029,BN-13636,"Bryant, Collier and Wheeler Pharma",Room Temp
MED-2320,Panvin,Analgesic,14.32,40,22-08-2027,BN-64175,"Sanders, Holden and Anderson Pharma",Room Temp
MED-2321,Lipovin,Cardiology,116.99,349,03-01-2027,BN-55211,"Gonzalez, Mcdaniel and Moss Pharma",Refrigerated
MED-2322,Dolodex,Analgesic,9.75,435,15-09-2028,BN-45915,"Johnson, Gonzalez and Williams Pharma",Room Temp
MED-2323,Althofen,Dermatology,121.56,151,10-09-2027,BN-29674,Underwood-Chen Pharma,Cool/Dry
MED-2324,Exerpril,Antiviral,115.61,145,22-07-2027,BN-63283,Johns-Todd Pharma,Refrigerated
MED-2325,Ibupril,Dermatology,64.64,250,15-04-2027,BN-81001,Rojas Inc Pharma,Refrigerated
MED-2326,Althomab,Analgesic,51.47,180,17-12-2026,BN-69349,Smith Inc Pharma,Room Temp
MED-2327,Exerfen,Cardiology,48.53,61,02-02-2029,BN-45690,Cook-Mendoza Pharma,Cool/Dry
MED-2328,Exerzen,Dermatology,49.12,262,16-03-2028,BN-67075,"Freeman, Murray and Fernandez Pharma",Cool/Dry
MED-2329,Metline,Analgesic,118.33,328,25-08-2027,BN-92963,"Thompson, Green and Hickman Pharma",Refrigerated
MED-2330,Exerzen,Antibiotic,51.09,85,14-10-2028,BN-27718,Williams-Pham Pharma,Cool/Dry
MED-2331,Exerfen,Dermatology,19.16,141,26-09-2028,BN-12695,"Walters, Cruz and Morrison Pharma",Cool/Dry
MED-2332,Mettin,Dermatology,35.66,493,22-08-2028,BN-46102,Powell-Taylor Pharma,Refrigerated
MED-2333,Cetidex,Dermatology,110.87,120,19-09-2028,BN-23275,Cook Group Pharma,Cool/Dry
MED-2334,Dolopril,Dermatology,146.76,168,03-01-2028,BN-82314,"Blackwell, Hanson and Garcia Pharma",Room Temp
MED-2335,Cetinol,Antiviral,38.84,68,03-02-2028,BN-98850,Hernandez and Sons Pharma,Room Temp
MED-2336,Metfen,Antibiotic,77.69,231,26-09-2026,BN-74735,Stewart-Anderson Pharma,Refrigerated
MED-2337,Althozen,Antibiotic,34.58,291,26-06-2028,BN-39590,"Nelson, Richardson and Hodge Pharma",Cool/Dry
